# ★古い 紙（2026-09-08）を 今の 道（Formula2）で 打ち直した★（67）（2026-09-21）
# ★元の 紙★ ... docs/measured/kansuu46 の tsv を ★全部★（自分で 作った 紙は 除く）
# ★★元の 紙は `.Formula`（むかしの みち＝溢れない）で 取られて います★★（kansuu46 の 道具 21本とも）
# ★★盤面★★ ... ★紙ごとに その 紙の `#材料` を 使います★（1つの 盤面では 打ちません）
#   ＝`golden-tana-12-13` は C1:C4=10,8,6,4 を 使う＝★1つの 盤面だと 偽の 違いが 出ます★
# ★置き場★ H列・行1 から 10行 おき
# ★どの Excel か★ ... 版 16.0 ／ build 20326
# ★どの 貝殻か★ ... PowerShell 5.1.26100.9278
#材料	A1	1
#材料	A2	2
#材料	A3	3
#材料	A4	4
#材料	A5	5
#材料	B1	2
#材料	B2	4
#材料	B3	6
#材料	B4	8
#材料	B5	10
#材料	D1	
#材料	D2	
# 紙	名前	式	昔の 答え	今の 道（Formula2・まだ 信じられない）	埋まった数	判じ
golden-346-2026-09-08.tsv	VAR.P	=VAR.P(A1:A5,2)	1.8055555555555556	1.8055555555555556	1	onaji
golden-346-2026-09-08.tsv	VAR.P	=VAR.P(A1:A5,2,3)	1.5510204081632653	1.5510204081632653	1	onaji
golden-346-2026-09-08.tsv	VAR.P	=VAR.P(A1:B5,2,FALSE)	7.9097222222222223	7.9097222222222223	1	onaji
golden-346-2026-09-08.tsv	VAR.P	=VAR.P(A1:A5,A1)	2.2222222222222223	2.2222222222222223	1	onaji
golden-346-2026-09-08.tsv	VAR.P	=VAR.P(A1:A5,1,B1:B5,1)	7.7430555555555554	7.7430555555555554	1	onaji
golden-346-2026-09-08.tsv	VAR.P	=VAR.P(A1:A5,B1:B5,1)	7.6033057851239674	7.6033057851239674	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5)	2.5	2.5	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(B1:B5)	10	10	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:B5)	8.0555555555555554	8.0555555555555554	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5,B1:B5)	8.0555555555555554	8.0555555555555554	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5,2)	2.166666666666667	2.166666666666667	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5,2,3)	1.8095238095238091	1.8095238095238091	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:B5,2,FALSE)	8.6287878787878771	8.6287878787878771	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5,A1)	2.666666666666667	2.666666666666667	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5,1,B1:B5,1)	8.4469696969696955	8.4469696969696955	1	onaji
golden-346-2026-09-08.tsv	VAR.S	=VAR.S(A1:A5,B1:B5,1)	8.3636363636363633	8.3636363636363633	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5)	2.5	2.5	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(B1:B5)	10	10	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:B5)	8.0555555555555554	8.0555555555555554	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5,B1:B5)	8.0555555555555554	8.0555555555555554	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5,2)	2.166666666666667	2.166666666666667	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5,2,3)	1.8095238095238091	1.8095238095238091	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:B5,2,FALSE)	8.6287878787878771	8.6287878787878771	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5,A1)	2.666666666666667	2.666666666666667	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5,1,B1:B5,1)	8.4469696969696955	8.4469696969696955	1	onaji
golden-346-2026-09-08.tsv	VARA	=VARA(A1:A5,B1:B5,1)	8.3636363636363633	8.3636363636363633	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5)	2	2	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(B1:B5)	8	8	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:B5)	7.25	7.25	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5,B1:B5)	7.25	7.25	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5,2)	1.8055555555555556	1.8055555555555556	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5,2,3)	1.5510204081632653	1.5510204081632653	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:B5,2,FALSE)	7.9097222222222223	7.9097222222222223	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5,A1)	2.2222222222222223	2.2222222222222223	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5,1,B1:B5,1)	7.7430555555555554	7.7430555555555554	1	onaji
golden-346-2026-09-08.tsv	VARP	=VARP(A1:A5,B1:B5,1)	7.6033057851239674	7.6033057851239674	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5)	2	2	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(B1:B5)	8	8	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:B5)	7.25	7.25	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5,B1:B5)	7.25	7.25	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5,2)	1.8055555555555556	1.8055555555555556	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5,2,3)	1.5510204081632653	1.5510204081632653	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:B5,2,FALSE)	7.9097222222222223	7.9097222222222223	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5,A1)	2.2222222222222223	2.2222222222222223	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5,1,B1:B5,1)	7.7430555555555554	7.7430555555555554	1	onaji
golden-346-2026-09-08.tsv	VARPA	=VARPA(A1:A5,B1:B5,1)	7.6033057851239674	7.6033057851239674	1	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5)	1	1	5	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(B1:B5)	2	2	5	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:B5)	1	1	10	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,B1:B5)	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,2)	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,2,3)	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:B5,2,FALSE)	1	1	12	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,A1)	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,"<3")	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,"<3",B1:B5)	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,1,B1:B5,1)	1	1	6	onaji
golden-346-2026-09-08.tsv	VSTACK	=VSTACK(A1:A5,B1:B5,1)	1	1	6	onaji
golden-346-2026-09-08.tsv	WEEKDAY	=WEEKDAY(A1:A5)	1	1	5	onaji
golden-346-2026-09-08.tsv	WEEKDAY	=WEEKDAY(B1:B5)	2	2	5	onaji
golden-346-2026-09-08.tsv	WEEKDAY	=WEEKDAY(A1:A5,B1:B5)	7	7	5	onaji
golden-346-2026-09-08.tsv	WEEKDAY	=WEEKDAY(A1:A5,2)	7	7	5	onaji
golden-346-2026-09-08.tsv	WEEKDAY	=WEEKDAY(A1:A5,A1)	1	1	5	onaji
golden-346-2026-09-08.tsv	WEIBULL	=WEIBULL(A1:A5,1,B1:B5,1)	0.39346934028736658	0.39346934028736658	5	onaji
golden-346-2026-09-08.tsv	WEIBULL.DIST	=WEIBULL.DIST(A1:A5,1,B1:B5,1)	0.39346934028736658	0.39346934028736658	5	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5)	True	True	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(B1:B5)	True	True	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:B5)	False	False	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,B1:B5)	False	False	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,2)	False	False	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,2,3)	True	True	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:B5,2,FALSE)	True	True	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,A1)	False	False	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,"<3")	True	True	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,"<3",B1:B5)	False	False	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,1,B1:B5,1)	False	False	1	onaji
golden-346-2026-09-08.tsv	XOR	=XOR(A1:A5,B1:B5,1)	True	True	1	onaji
golden-346-2026-09-08.tsv	YEAR	=YEAR(A1:A5)	1900	1900	5	onaji
golden-346-2026-09-08.tsv	YEAR	=YEAR(B1:B5)	1900	1900	5	onaji
golden-346-2026-09-08.tsv	Z.TEST	=Z.TEST(A1:A5,B1:B5)	0.078649603525142567	0.078649603525142567	5	onaji
golden-346-2026-09-08.tsv	Z.TEST	=Z.TEST(A1:A5,2)	0.078649603525142567	0.078649603525142567	1	onaji
golden-346-2026-09-08.tsv	Z.TEST	=Z.TEST(A1:A5,2,3)	0.22802827012512797	0.22802827012512797	1	onaji
golden-346-2026-09-08.tsv	Z.TEST	=Z.TEST(A1:A5,A1)	0.0023388674905236322	0.0023388674905236322	1	onaji
golden-346-2026-09-08.tsv	Z.TEST	=Z.TEST(A1:A5,B1:B5,1)	0.012673659338734126	0.012673659338734126	5	onaji
golden-346-2026-09-08.tsv	ZTEST	=ZTEST(A1:A5,B1:B5)	0.078649603525142567	0.078649603525142567	5	onaji
golden-346-2026-09-08.tsv	ZTEST	=ZTEST(A1:A5,2)	0.078649603525142567	0.078649603525142567	1	onaji
golden-346-2026-09-08.tsv	ZTEST	=ZTEST(A1:A5,2,3)	0.22802827012512797	0.22802827012512797	1	onaji
golden-346-2026-09-08.tsv	ZTEST	=ZTEST(A1:A5,A1)	0.0023388674905236322	0.0023388674905236322	1	onaji
golden-346-2026-09-08.tsv	ZTEST	=ZTEST(A1:A5,B1:B5,1)	0.012673659338734126	0.012673659338734126	5	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(B2:D4)	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS((B2:D4,E5))	2	2	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS((B2:D4,E5,F6:I9))	3	3	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS((A1:A2,A2:A3))	2	2	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(B2:D4 C3:E5)	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(B2:D4 A1)	#NULL!	-2146826288	1	★chigau★
golden-areas-2026-09-07.tsv	AREAS	=AREAS((B2:D4 C3:E5,A1))	2	2	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(INDEX(A1:C3,1,1))	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(INDEX(A1:C3,,1))	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(CHOOSE(1,A1:B2,C1:D2))	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(CHOOSE(2,A1:B2,C1:D2))	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(INDIRECT("A1:B2"))	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS(A1:INDEX(A1:C3,2,1))	1	1	1	onaji
golden-areas-2026-09-07.tsv	AREAS	=AREAS((A1,A2))+AREAS(B2:D4)	3	3	1	onaji
golden-areas2-2026-09-07.tsv	AREAS	=AREAS(A1:B2 D5:E6)	#NULL!	-2146826288	1	★chigau★
golden-areas2-2026-09-07.tsv	AREAS	=AREAS((A1:B2 D5:E6,A1))	#NULL!	-2146826288	1	★chigau★
golden-areas2-2026-09-07.tsv	AREAS	=AREAS(INDEX(A1:C3,99,1))	#REF!	-2146826265	1	★chigau★
golden-areas2-2026-09-07.tsv	AREAS	=AREAS(A1:A2^1)	★Excel が 式として 受け取らない★		0	★打てません★
golden-areas2-2026-09-07.tsv	AREAS	=AREAS(SUM(A1:A2))	★Excel が 式として 受け取らない★		0	★打てません★
golden-areas2-2026-09-07.tsv	AREAS	=AREAS(A1:B2 D5:E6)	#NULL!	-2146826288	1	★chigau★
golden-areas3-2026-09-07.tsv	AREAS	=AREAS(IF(TRUE,A1:A2,B1))	1	1	1	onaji
golden-areas3-2026-09-07.tsv	AREAS	=AREAS(INDEX(A1:A2,1))	1	1	1	onaji
golden-areas3-2026-09-07.tsv	AREAS	=AREAS(INDEX(C1:C2,1))	1	1	1	onaji
golden-areas3-2026-09-07.tsv	AREAS	=AREAS(INDEX(D1:D2,1))	1	1	1	onaji
golden-areas4-2026-09-07.tsv	AREAS	=AREAS((A1:B2,A1:B2,A1:B2))	3	3	1	onaji
golden-areas4-2026-09-07.tsv	AREAS	=AREAS((A1:C3 B2:D4,E5))	2	2	1	onaji
golden-areas4-2026-09-07.tsv	AREAS	=AREAS((A1:C3,B2:D4 C3:E5))	2	2	1	onaji
golden-cell2-2026-09-07.tsv	CELL	=CELL("address",A1:C3)	$A$1	$A$1	1	onaji
golden-cell2-2026-09-07.tsv	CELL	=CELL("row",A1:C3)	1	1	1	onaji
golden-cell2-2026-09-07.tsv	CELL	=CELL("contents",A1:C3)	1234.5678	0	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	02多列(かつ)・両方 合う	=DSUM(A1:B5,1,F1:G2)	2	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	02多列(かつ)・片方 外れ	=DSUM(A1:B5,1,F1:G2)	0	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	02多列・2列目の 見出しが 台帳に 無い	=DSUM(A1:B5,1,F1:G2)	2	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	03多行(または)	=DSUM(A1:B5,1,F1:F3)	5	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	04記号 大なり3	=DSUM(A1:B5,1,F1:F2)	9	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	04記号 等しくない2	=DSUM(A1:B5,1,F1:F2)	12	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	04記号 以上3	=DSUM(A1:B5,1,F1:F2)	12	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	05field 超過(5)	=DSUM(A1:B5,5,F1:F2)	#VALUE!	-2146826273	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	05field 0	=DSUM(A1:B5,0,F1:F2)	#VALUE!	-2146826273	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	05field マイナス1	=DSUM(A1:B5,-1,F1:F2)	#VALUE!	-2146826273	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	06DPRODUCT 0件	=DPRODUCT(A1:B5,1,F1:F2)	0	120	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	06DSUM 0件	=DSUM(A1:B5,1,F1:F2)	0	14	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	06DCOUNT 0件	=DCOUNT(A1:B5,1,F1:F2)	0	4	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	07DGET 0件	=DGET(A1:B5,1,F1:F2)	#VALUE!	-2146826252	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	07DGET 2件以上	=DGET(A1:B5,1,F1:F2)	#NUM!	-2146826252	1	★chigau★
golden-dkei6-kane3-2026-09-15.tsv	条件の 見出しが 空	=DSUM(A1:B5,1,F1:F2)	14	14	1	onaji
golden-dkei6-kane3-2026-09-15.tsv	条件の マスが 空	=DSUM(A1:B5,1,F1:F2)	14	14	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,-2)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,-1)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,-0.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,0)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,0.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,1)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,1.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,2)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,2.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,3)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,3.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,4)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,6)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOCOL	=TOCOL(A1:B5,45294)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,-2)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,-1)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,-0.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,0)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,0.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,1)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,1.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,2)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,2.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,3)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,3.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,4)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,6)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TOROW	=TOROW(A1:B5,45294)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,-2)	4	4	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,-1)	5	5	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,-0.5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,0)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,0.5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,1)	1	1	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,1.5)	1	1	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,2)	2	2	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,2.5)	2	2	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,3)	3	3	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,3.5)	3	3	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,4)	4	4	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,5)	5	5	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,6)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSEROWS	=CHOOSEROWS(A1:A5,45294)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,-2)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,-1)	2	2	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,-0.5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,0)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,0.5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,1)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,1.5)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,2)	2	2	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,2.5)	2	2	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,3)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,3.5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,4)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,5)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,6)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	CHOOSECOLS	=CHOOSECOLS(A1:B5,45294)	#VALUE!	-2146826273	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,-2)	4	4	2	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,-1)	5	5	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,-0.5)	#CALC!	-2146826238	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,0)	#CALC!	-2146826238	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,0.5)	#CALC!	-2146826238	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,1)	1	1	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,1.5)	1	1	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,2)	1	1	2	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,2.5)	1	1	2	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,3)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,3.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,4)	1	1	4	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,5)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,6)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	TAKE	=TAKE(A1:A5,45294)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,-2)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,-1)	1	1	4	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,-0.5)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,0)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,0.5)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,1)	2	2	4	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,1.5)	2	2	4	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,2)	3	3	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,2.5)	3	3	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,3)	4	4	2	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,3.5)	4	4	2	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,4)	5	5	1	onaji
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,5)	#CALC!	-2146826238	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,6)	#CALC!	-2146826238	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	DROP	=DROP(A1:A5,45294)	#CALC!	-2146826238	1	★chigau★
