# ★実Excel に 打たせた 答え（お金の 26個）★
# 取った 日 … 2026-09-07
# ★どの Excel で 打ったか★ … 版 16.0 ／ build 20326 ／ UI の 言語 1041
# ★読み方★ … 数は .Value2 を 'R'（丸めない 書き方）で 出している
# 関数	式	実Excel の 答え	型
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,4)	0	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15)	0	Double
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,0),"yyyy-mm-dd")	2011-05-15	String
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,1),"yyyy-mm-dd")	2011-05-15	String
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,2),"yyyy-mm-dd")	2011-05-15	String
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,3),"yyyy-mm-dd")	2011-05-15	String
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,4),"yyyy-mm-dd")	2011-05-15	String
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2),"yyyy-mm-dd")	2011-05-15	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,0),"yyyy-mm-dd")	2008-05-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,1),"yyyy-mm-dd")	2008-05-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,2),"yyyy-mm-dd")	2008-05-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,3),"yyyy-mm-dd")	2008-05-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,4),"yyyy-mm-dd")	2008-05-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4),"yyyy-mm-dd")	2008-05-31	String
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,0),"yyyy-mm-dd")	2010-11-15	String
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,1),"yyyy-mm-dd")	2010-11-15	String
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,2),"yyyy-mm-dd")	2010-11-15	String
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,3),"yyyy-mm-dd")	2010-11-15	String
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,4),"yyyy-mm-dd")	2010-11-15	String
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2),"yyyy-mm-dd")	2010-11-15	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,0),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,1),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,2),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,3),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,4),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4),"yyyy-mm-dd")	2008-02-29	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,0),"yyyy-mm-dd")	2008-08-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,1),"yyyy-mm-dd")	2008-08-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,2),"yyyy-mm-dd")	2008-08-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,3),"yyyy-mm-dd")	2008-08-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,4),"yyyy-mm-dd")	2008-08-31	String
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2),"yyyy-mm-dd")	2008-08-31	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,0),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,1),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,2),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,3),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,4),"yyyy-mm-dd")	2008-02-29	String
COUPPCD	=TEXT(COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2),"yyyy-mm-dd")	2008-02-29	String
